ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
14111584057,"7 avr. 2025, 22:19:05",Evening Run,Course à pied,,4255,"10,91",,,false,,HOKA One,activities/15062645381.fit.gz,,,4255.0,4207.0,10913.0,3.729,2.594,11.0,17.0,-4.0,6.2,7.4,0.0,,,93.0,78.0,,,,,759.0,,,,,,,,,,,,,,,,0.0,,1.0,10935.0,1744063232.0,3.0,27.1,28.0,22.5,0.76,1012.0,2.7,6.0,150.0,0.0,1744014080.0,1744057216.0,0.375,,14252187.0,0.32,5.0,0.87,39099.0,0.0,,,,,0.0,2.565,79.3,,,,10724.0,,,,,2.599,,,,,,,,,,,,""
14085098303,"5 avr. 2025, 07:05:12",Morning Run,Course à pied,,9216,"24,13",,,false,,HOKA One,activities/15034888418.fit.gz,,,9216.0,9209.0,24135.5,4.3,2.621,103.0,72.0,5.8,20.6,8.2,0.0,,,85.0,80.0,,,,,1634.0,,,,,,,,,,,,,,,,0.0,,1.0,24278.1,1743836416.0,3.0,26.0,27.4,22.9,0.83,1013.3,2.0,4.6,143.0,0.0,1743841280.0,1743884544.0,0.25,,14252187.0,0.54,5.0,0.96,37965.0,0.0,,,,,0.0,2.619,884.4,,,,24586.0,,,,,2.636,,,,,,,,,,,,""
14081804304,"4 avr. 2025, 21:48:06",Evening Run,Course à pied,,1969,"4,42",,,false,,HOKA One,activities/15031427321.fit.gz,,,1969.0,1822.0,4428.8,3.229,2.431,42.0,6.0,-28.4,7.6,5.0,0.8,,,85.0,80.0,,,,,314.0,,,,,,,,,,,,,,,,0.0,,1.0,4456.6,1743800448.0,1.0,28.1,28.3,22.4,0.71,1013.6,3.0,5.8,101.0,0.0,1743755008.0,1743798144.0,0.125,,14252187.0,0.26,5.0,0.2,38920.0,0.0,,,,,0.0,2.249,153.2,,,,4822.0,,,,,2.446,,,,,,,,,,,,""
14056480164,"2 avr. 2025, 08:38:10",Morning Run,Course à pied,,3147,"8,77",,,false,,HOKA One,activities/15004772703.fit.gz,,,3147.0,2975.0,8775.1,4.657,2.95,8.0,16.0,8.0,21.0,3.9,-0.1,,,89.0,80.0,,,,,574.0,,,,,,,,,,,,,,,,0.0,,1.0,8795.9,1743580800.0,5.0,24.1,25.8,23.3,0.95,1011.4,2.1,3.7,161.0,0.7,1743582208.0,1743625344.0,0.125,,14252187.0,0.87,5.0,1.0,11565.0,0.0,,,,,0.0,2.788,211.0,,,,7974.0,,,,,2.957,,,,,,,,,,,,""
14043469603,"31 mars 2025, 22:13:01",Evening Run,Course à pied,,3995,"10,04",,,false,,HOKA One,activities/14990917910.fit.gz,,,3995.0,3606.0,10048.2,5.85,2.787,15.0,15.0,4.8,26.2,9.6,-0.2,,,83.0,77.0,,,,,696.0,,,,,,,,,,,,,,,,0.0,,1.0,10072.3,1743458432.0,3.0,27.1,27.6,23.4,0.8,1012.7,3.8,7.7,135.0,0.0,1743409408.0,1743452672.0,0.125,,14252187.0,0.0,1.0,1.0,31661.0,0.0,,,,,0.0,2.515,267.8,,,,8978.0,,,,,2.793,,,,,,,,,,,,""
14028693174,"30 mars 2025, 08:44:46",Morning Run,Course à pied,,9242,"20,05",,,false,,HOKA One,activities/14975041684.fit.gz,,,9242.0,8318.0,20052.3,3.943,2.411,74.0,60.0,5.0,22.4,47.8,0.0,,,83.0,77.0,,,,,1464.0,,,,,,,,,,,,,,,,0.0,,1.0,20194.3,1743321600.0,3.0,25.0,26.8,23.4,0.91,1011.2,1.2,2.8,176.0,0.1,1743323008.0,1743366272.0,0.125,,14252187.0,0.0,1.0,0.74,18226.0,0.0,,,,,0.0,2.17,872.1,,,,20652.0,,,,,2.428,,,,,,,,,,,,""
13990278896,"26 mars 2025, 08:16:32",Morning Run,Course à pied,,3238,"8,86",,,false,,HOKA One,activities/14933720616.fit.gz,,,3238.0,2961.0,8859.2,4.486,2.992,8.0,9.0,5.6,16.8,4.1,0.0,,,89.0,80.0,,,,,606.0,,,,,,,,,,,,,,,,0.0,,1.0,8894.1,1742976000.0,1.0,25.0,25.6,21.9,0.83,1012.4,1.7,3.6,165.0,0.0,1742977408.0,1743020800.0,0.875,,14252187.0,0.0,1.0,0.02,33876.0,0.0,,,,,0.0,2.736,262.4,,,,7982.0,,,,,3.004,,,,,,,,,,,,""
13971329969,"24 mars 2025, 09:35:45",Morning Run,Course à pied,,2721,"6,31",,,false,,HOKA One,activities/14913493984.fit.gz,,,2721.0,2660.0,6310.8,4.292,2.372,4.0,15.0,13.6,24.6,3.0,-0.2,,,81.0,77.0,,,,,433.0,,,,,,,,,,,,,,,,0.0,,1.0,6307.6,1742806784.0,1.0,24.9,27.4,20.6,0.77,1013.2,0.5,2.0,269.0,0.0,1742804608.0,1742848128.0,0.875,,14252187.0,0.0,1.0,0.04,39236.0,0.0,,,,,0.0,2.319,252.6,,,,6870.0,,,,,2.371,,,,,,,,,,,,""
13953080720,"22 mars 2025, 08:34:58",Morning Run,Course à pied,,7303,"18,39",,,false,,HOKA One,activities/14893823806.fit.gz,,,7303.0,7273.0,18390.4,4.167,2.529,45.0,37.0,7.8,23.0,8.5,0.0,,,82.0,78.0,,,,,1317.0,,,,,,,,,,,,,,,,0.0,,1.0,18495.9,1742630400.0,1.0,25.5,26.7,22.6,0.84,1013.9,1.1,2.5,144.0,0.0,1742631808.0,1742675328.0,0.75,,14252187.0,0.0,1.0,0.2,17362.0,0.0,,,,,0.0,2.518,883.7,,,,17886.0,,,,,2.543,,,,,,,,,,,,""
13943359074,"21 mars 2025, 08:52:14",Morning Run,Course à pied,,3634,"9,22",,,false,,HOKA One,activities/14883358371.fit.gz,,,3634.0,3608.0,9222.9,4.275,2.556,13.0,8.0,10.4,18.6,3.1,0.0,,,81.0,78.0,,,,,661.0,,,,,,,,,,,,,,,,0.0,,1.0,9249.5,1742544000.0,2.0,25.2,26.6,22.9,0.87,1013.7,1.3,2.8,66.0,0.0,1742545408.0,1742588928.0,0.625,,14252187.0,0.0,1.0,0.41,19980.0,0.0,,,,,0.0,2.538,252.7,,,,9220.0,,,,,2.564,,,,,,,,,,,,""
13924133269,"19 mars 2025, 08:05:10",Morning Run,Course à pied,,3966,"9,72",,,false,,HOKA One,activities/14862554620.fit.gz,,,3966.0,3485.0,9722.5,4.317,2.79,6.0,12.0,5.2,17.8,9.1,-0.1,,,84.0,79.0,,,,,723.0,,,,,,,,,,,,,,,,0.0,,1.0,9754.9,1742371200.0,1.0,26.0,27.1,23.1,0.84,1011.8,1.4,2.5,119.0,0.0,1742372608.0,1742416256.0,0.625,,14252187.0,0.0,1.0,0.08,21917.0,0.0,,,,,0.0,2.451,132.0,,,,9210.0,,,,,2.799,,,,,,,,,,,,""
13911150003,"17 mars 2025, 21:41:23",Evening Run,Course à pied,,757,"1,70",,,false,,HOKA One,activities/14848513998.fit.gz,,,757.0,721.0,1703.3,3.511,2.362,4.0,0.0,14.4,18.6,2.4,0.2,,,82.0,78.0,,,,,128.0,,,,,,,,,,,,,,,,0.0,,1.0,1712.2,1742245248.0,3.0,27.1,28.1,22.7,0.77,1013.5,2.6,5.7,125.0,0.1,1742199808.0,1742243456.0,0.625,,14252187.0,0.83,5.0,0.99,33799.0,0.0,,,,,0.0,2.25,87.0,,,,1866.0,,,,,2.375,,,,,,,,,,,,""
13911055907,"17 mars 2025, 21:10:50",Evening Run,Course à pied,,1757,"3,83",,,false,,HOKA One,activities/14848412736.fit.gz,,,1757.0,1665.0,3830.9,3.575,2.301,6.0,11.0,16.8,27.6,6.3,-0.2,,,82.0,78.0,,,,,269.0,,,,,,,,,,,,,,,,0.0,,1.0,3828.7,1742245248.0,3.0,27.1,28.1,22.7,0.77,1013.5,2.6,5.7,125.0,0.1,1742199808.0,1742243456.0,0.625,,14252187.0,0.83,5.0,0.99,33799.0,0.0,,,,,0.0,2.18,71.9,,,,4304.0,,,,,2.3,,,,,,,,,,,,""
13886830909,"15 mars 2025, 07:30:50",Morning Run,Course à pied,,9099,"22,13",,,false,,HOKA One,activities/14822074303.fit.gz,,,9099.0,9046.0,22138.9,4.3,2.447,40.0,44.0,6.8,23.4,5.5,0.0,,,85.0,80.0,,,,,1557.0,,,,,,,,,,,,,,,,0.0,,1.0,22197.2,1742022016.0,3.0,24.7,26.3,23.5,0.93,1011.3,2.1,3.5,165.0,0.0,1742027008.0,1742070784.0,0.625,,14252187.0,0.81,5.0,0.87,19777.0,0.0,,,,,0.0,2.433,966.1,,,,23706.0,,,,,2.454,,,,,,,,,,,,""
13878379148,"14 mars 2025, 08:25:23",Morning Run,Course à pied,,3068,"7,22",,,false,,HOKA One,activities/14812853616.fit.gz,,,3068.0,3033.0,7223.6,3.717,2.382,11.0,11.0,5.8,16.6,25.0,0.0,,,109.0,79.0,,,,,509.0,,,,,,,,,,,,,,,,0.0,,1.0,7244.1,1741939200.0,2.0,25.1,26.4,23.3,0.9,1011.5,1.7,3.8,174.0,0.1,1741940608.0,1741984384.0,0.5,,14252187.0,0.72,5.0,0.38,22530.0,0.0,,,,,0.0,2.354,81.1,,,,7934.0,,,,,2.388,,,,,,,,,,,,""
13859867507,"12 mars 2025, 08:41:39",Morning Run,Course à pied,,3372,"7,60",,,false,,HOKA One,activities/14793589760.fit.gz,,,3372.0,3004.0,7606.5,5.26,2.532,49.0,13.0,7.6,19.6,8.6,0.0,,,89.0,80.0,,,,,545.0,,,,,,,,,,,,,,,,0.0,,1.0,7706.2,1741766400.0,3.0,25.2,26.3,23.3,0.89,1013.4,2.7,6.4,152.0,0.4,1741767808.0,1741811712.0,0.375,,14252187.0,0.49,5.0,0.9,16703.0,0.0,,,,,0.0,2.256,0.0,,,,7042.0,,,,,2.565,,,,,,,,,,,,""
13846330919,"10 mars 2025, 20:03:18",Afternoon Run,Course à pied,,2648,"5,82",,,false,,HOKA One,activities/14778996530.fit.gz,,,2648.0,2487.0,5820.6,3.767,2.34,4.0,11.0,21.8,30.2,12.5,-0.1,,,81.0,77.0,,,,,411.0,,,,,,,,,,,,,,,,0.0,,1.0,5831.3,1741636864.0,1.0,28.0,28.5,23.4,0.76,1011.6,4.3,8.1,131.0,0.1,1741595008.0,1741638912.0,0.375,,14252187.0,0.0,1.0,0.36,21028.0,0.0,,,,,0.0,2.198,1628.7,,,,6380.0,,,,,2.345,,,,,,,,,,,,""
13821600912,"8 mars 2025, 08:46:20",Morning Run,Course à pied,,7550,"17,25",,,false,,HOKA One,activities/14752070183.fit.gz,,,7550.0,7204.0,17258.5,3.85,2.396,42.0,40.0,2.2,15.2,8.6,0.0,,,83.0,78.0,,,,,1220.0,,,,,,,,,,,,,,,,0.0,,1.0,17338.1,1741420800.0,3.0,24.6,25.8,22.9,0.9,1012.3,2.5,4.9,171.0,0.5,1741422208.0,1741466112.0,0.375,,14252187.0,0.7,5.0,0.92,14349.0,0.0,,,,,0.0,2.286,867.1,,,,18430.0,,,,,2.407,,,,,,,,,,,,""
13816866867,"7 mars 2025, 18:27:06",Afternoon Run,Course à pied,,3114,"7,52",,,false,,HOKA One,activities/14746921380.fit.gz,,,3114.0,3020.0,7528.1,3.944,2.493,31.0,30.0,16.4,31.0,9.1,0.0,,,82.0,79.0,,,,,562.0,,,,,,,,,,,,,,,,0.0,,1.0,7578.3,1741370368.0,3.0,29.8,29.2,23.5,0.69,1011.9,5.1,10.3,147.0,0.0,1741335808.0,1741379840.0,0.25,,14252187.0,0.83,5.0,0.95,30084.0,4.0,,,,,0.0,2.418,87.0,,,,7870.0,,,,,2.509,,,,,,,,,,,,""
13801183179,"5 mars 2025, 19:55:46",Afternoon Run,Course à pied,,3747,"10,06",,,false,,HOKA One,activities/14729901552.fit.gz,,,3747.0,3664.0,10060.5,4.817,2.746,17.0,10.0,14.4,25.0,8.2,0.0,,,85.0,78.0,,,,,704.0,,,,,,,,,,,,,,,,0.0,,1.0,10106.9,1741201152.0,3.0,29.2,28.4,22.0,0.65,1010.3,4.7,9.9,138.0,0.2,1741163008.0,1741207040.0,0.125,,14252187.0,0.0,1.0,1.0,32623.0,1.0,,,,,0.0,2.685,86.7,,,,9422.0,,,,,2.758,,,,,,,,,,,,""
13753477706,"28 févr. 2025, 18:56:29",Afternoon Run,Course à pied,,5946,"13,12",,,false,,HOKA One,activities/14678151510.fit.gz,,,5946.0,4807.0,13119.8,4.75,2.729,37.0,24.0,14.8,37.6,8.3,0.0,,,87.0,80.0,,,,,909.0,,,,,,,,,,,,,,,,0.0,,1.0,13188.7,1740765568.0,3.0,28.8,28.9,23.3,0.72,1010.2,4.6,9.5,131.0,0.2,1740731008.0,1740775168.0,0.0,,14252187.0,0.78,5.0,0.66,20138.0,3.0,,,,,0.0,2.206,1351.0,,,,12684.0,,,,,2.744,,,,,,,,,,,,""
13730257987,"26 févr. 2025, 08:19:24",Morning Run,Course à pied,,844,"3,01",,,false,,HOKA One,activities/14652936830.fit.gz,,,844.0,844.0,3017.4,4.164,3.575,0.0,2.0,7.8,11.6,1.2,0.0,,,85.0,79.0,,,,,176.0,,,,,,,,,,,,,,,,0.0,,1.0,3018.9,1740556800.0,3.0,25.0,26.5,22.5,0.86,1012.4,1.5,3.0,176.0,0.0,1740558208.0,1740602496.0,0.875,,14252187.0,0.0,1.0,0.68,34931.0,0.0,,,,,0.0,3.575,0.0,,,,2210.0,,,,,3.577,,,,,,,,,,,,""
13730257984,"24 févr. 2025, 21:30:40",Evening Run,Course à pied,,3583,"6,56",,,false,,HOKA One,activities/14652936851.fit.gz,,,3583.0,2752.0,6565.2,3.82,2.386,40.0,11.0,9.0,19.0,14.9,0.0,,,83.0,78.0,,,,,461.0,,,,,,,,,,,,,,,,0.0,,1.0,6597.8,1740430848.0,1.0,27.8,27.7,21.9,0.7,1012.0,3.5,7.1,132.0,0.0,1740385408.0,1740429696.0,0.875,,14252187.0,0.0,1.0,0.28,38031.0,0.0,,,,,0.0,1.832,352.9,,,,7122.0,,,,,2.397,,,,,,,,,,,,""
13705009299,"23 févr. 2025, 11:17:37",Morning Run,Course à pied,,6190,"12,71",,,false,,HOKA One,activities/14625498304.fit.gz,,,6190.0,5331.0,12711.2,4.071,2.384,42.0,18.0,8.2,23.0,12.2,0.0,,,84.0,79.0,,,,,896.0,,,,,,,,,,,,,,,,0.0,,1.0,12791.2,1740308352.0,2.0,27.5,28.7,22.8,0.76,1013.7,2.7,6.1,153.0,0.0,1740299008.0,1740343296.0,0.875,,14252187.0,0.0,1.0,0.61,20260.0,4.0,,,,,0.0,2.054,886.4,,,,13982.0,,,,,2.399,,,,,,,,,,,,""
13685398263,"21 févr. 2025, 09:58:51",Morning Run,Course à pied,,2524,"5,68",,,false,,HOKA One,activities/14604087925.fit.gz,,,2524.0,2489.0,5687.6,3.386,2.285,10.0,17.0,-0.8,17.6,5.0,-0.1,,,81.0,78.0,,,,,402.0,,,,,,,,,,,,,,,,0.0,,1.0,5691.0,1740128384.0,1.0,25.8,27.6,22.7,0.83,1012.9,2.1,4.2,131.0,0.0,1740126208.0,1740170496.0,0.75,,14252187.0,0.0,1.0,0.31,26912.0,0.0,,,,,0.0,2.253,0.0,,,,6396.0,,,,,2.286,,,,,,,,,,,,""
13681941812,"20 févr. 2025, 20:25:23",Afternoon Run,Course à pied,,3343,"8,94",,,false,,HOKA One,activities/14600284222.fit.gz,,,3343.0,3166.0,8941.9,5.0,2.824,11.0,8.0,25.6,31.8,5.4,0.0,,,84.0,79.0,,,,,616.0,,,,,,,,,,,,,,,,0.0,,1.0,8959.9,1740081664.0,1.0,29.3,30.4,22.2,0.66,1012.4,3.9,7.9,119.0,0.0,1740039808.0,1740084224.0,0.625,,14252187.0,0.0,1.0,0.04,38011.0,0.0,,,,,0.0,2.675,233.8,,,,8246.0,,,,,2.83,,,,,,,,,,,,""
13655094997,"17 févr. 2025, 21:05:41",Evening Run,Course à pied,,3287,"8,35",,,false,,HOKA One,activities/14570989549.fit.gz,,,3287.0,3139.0,8352.8,3.825,2.661,13.0,8.0,10.8,18.6,4.7,0.0,,,85.0,78.0,,,,,575.0,,,,,,,,,,,,,,,,0.0,,1.0,8388.0,1739826048.0,3.0,27.5,27.8,22.3,0.73,1011.4,3.6,7.9,155.0,0.0,1739780608.0,1739825024.0,0.625,,14252187.0,0.54,5.0,0.78,27504.0,0.0,,,,,0.0,2.541,185.4,,,,8056.0,,,,,2.672,,,,,,,,,,,,""
13632253888,"15 févr. 2025, 09:40:10",Morning Run,Course à pied,,6695,"14,13",,,false,,HOKA One,activities/14545898625.fit.gz,,,6695.0,6121.0,14131.8,3.76,2.309,53.0,26.0,-8.0,13.2,10.7,0.1,,,82.0,78.0,,,,,1092.0,,,,,,,,,,,,,,,,0.0,,1.0,14195.0,1739609984.0,1.0,25.0,27.1,22.6,0.87,1011.2,1.6,3.2,180.0,0.0,1739607808.0,1739652224.0,0.625,,14252187.0,0.0,1.0,0.35,20402.0,0.0,,,,,0.0,2.111,931.4,,,,15742.0,,,,,2.319,,,,,,,,,,,,""
13606268504,"12 févr. 2025, 08:14:21",Morning Run,Course à pied,,3074,"8,20",,,false,,HOKA One,activities/14517468549.fit.gz,,,3074.0,3074.0,8206.1,4.47,2.67,4.0,2.0,2.8,8.0,3.6,0.0,,,112.0,79.0,,,,,560.0,,,,,,,,,,,,,,,,0.0,,1.0,8225.1,1739347200.0,1.0,25.3,25.2,22.0,0.82,1011.1,3.1,6.4,134.0,0.1,1739348608.0,1739393152.0,0.375,,14252187.0,0.0,1.0,0.04,27159.0,0.0,,,,,0.0,2.67,0.0,,,,7994.0,,,,,2.676,,,,,,,,,,,,""
13594289499,"10 févr. 2025, 21:44:12",Evening Run,Course à pied,,2848,"6,80",,,false,,HOKA One,activities/14504415993.fit.gz,,,2848.0,2829.0,6806.5,3.77,2.406,4.0,15.0,9.6,27.6,11.1,-0.2,,,113.0,77.0,,,,,493.0,,,,,,,,,,,,,,,,0.0,,1.0,6804.3,1739221248.0,2.0,27.4,27.3,22.4,0.74,1010.4,4.0,7.9,146.0,0.0,1739175680.0,1739220352.0,0.375,,14252187.0,0.0,1.0,0.51,27683.0,0.0,,,,,0.0,2.39,0.0,,,,7238.0,,,,,2.405,,,,,,,,,,,,""
13586791828,"9 févr. 2025, 22:13:48",Evening Run,Course à pied,,3711,"8,30",,,false,,HOKA One,activities/14496121624.fit.gz,,,3711.0,3609.0,8302.4,4.06,2.3,19.0,10.0,0.0,17.8,4.9,0.1,,,81.0,78.0,,,,,615.0,,,,,,,,,,,,,,,,0.0,,1.0,8350.3,1739138432.0,2.0,27.3,27.2,22.0,0.73,1011.5,3.6,7.0,128.0,0.0,1739089280.0,1739133952.0,0.375,,14252187.0,0.44,5.0,0.53,30854.0,0.0,,,,,0.0,2.237,0.0,,,,9338.0,,,,,2.314,,,,,,,,,,,,""
13567140169,"7 févr. 2025, 20:40:45",Afternoon Run,Course à pied,,1981,"4,09",,,false,,HOKA One,activities/14474627277.fit.gz,,,1981.0,1910.0,4092.3,3.725,2.143,11.0,2.0,4.0,13.8,7.1,0.2,,,80.0,76.0,,,,,304.0,,,,,,,,,,,,,,,,0.0,,1.0,4131.9,1738958336.0,3.0,28.2,28.3,21.5,0.67,1009.6,3.3,7.2,143.0,0.0,1738916480.0,1738961152.0,0.375,,14252187.0,0.0,1.0,0.87,33666.0,0.0,,,,,0.0,2.066,0.0,,,,4760.0,,,,,2.163,,,,,,,,,,,,""
13559437820,"6 févr. 2025, 20:58:10",Afternoon Run,Course à pied,,2765,"6,81",,,false,,HOKA One,activities/14466137133.fit.gz,,,2765.0,2748.0,6810.8,5.4,2.478,7.0,13.0,20.4,28.0,5.0,-0.1,,,90.0,79.0,,,,,515.0,,,,,,,,,,,,,,,,0.0,,1.0,6831.5,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.463,37.9,,,,7138.0,,,,,2.486,,,,,,,,,,,,""
13532697754,"3 févr. 2025, 23:06:06",Evening Run,Course à pied,,2704,"6,31",,,false,,HOKA One,activities/14436929514.fit.gz,,,2704.0,2688.0,6313.0,7.433,2.349,7.0,2.0,12.0,20.8,16.7,0.1,,,82.0,79.0,,,,,477.0,,,,,,,,,,,,,,,,0.0,,1.0,6339.5,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.335,688.5,,,,7072.0,,,,,2.358,,,,,,,,,,,,""
13523406745,"2 févr. 2025, 20:18:53",Afternoon Run,Course à pied,,2834,"6,43",,,false,,HOKA One,activities/14426721577.fit.gz,,,2834.0,2816.0,6438.9,5.643,2.287,18.0,27.0,11.0,27.6,6.7,-0.2,,,79.0,77.0,,,,,471.0,,,,,,,,,,,,,,,,0.0,,1.0,6454.9,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.272,110.3,,,,7056.0,,,,,2.292,,,,,,,,,,,,""
13490667633,"30 janv. 2025, 08:29:54",Morning Run,Course à pied,,1981,"4,20",,,false,,HOKA One,activities/14390973545.fit.gz,,,1981.0,1930.0,4203.0,2.756,2.178,0.0,4.0,4.6,11.4,9.1,-0.1,,,78.0,74.0,,,,,303.0,,,,,,,,,,,,,,,,0.0,,1.0,4211.9,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.122,443.4,,,,4792.0,,,,,2.182,,,,,,,,,,,,""
13221586282,"30 déc. 2024, 09:11:08",Morning Run,Course à pied,,2704,"6,79",,,false,,HOKA One,activities/14100485138.fit.gz,,,2704.0,2704.0,6790.5,2.789,2.511,16.0,19.0,1.4,21.6,5.9,-0.2,,,85.0,79.0,,,,,495.0,,,,,,,,,,,,,,,,0.0,,1.0,6781.9,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.511,0.0,,,,7124.0,,,,,2.508,,,,,,,,,,,,""
13189567887,"25 déc. 2024, 19:40:25",Afternoon Run,Course à pied,,5770,"13,02",,,false,,HOKA One,activities/14065954222.fit.gz,,,5770.0,4947.0,13020.1,4.389,2.632,30.0,32.0,4.4,41.6,7.9,-0.2,,,99.0,78.0,,,,,985.0,,,,,,,,,,,,,,,,0.0,,1.0,13031.0,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.257,1169.1,,,,12788.0,,,,,2.634,,,,,,,,,,,,""
13050674454,"5 déc. 2024, 08:14:40",Morning Run,Course à pied,,3515,"8,33",,,false,,HOKA One,activities/13917047948.fit.gz,,,3515.0,3398.0,8337.3,4.517,2.454,37.0,9.0,-10.6,17.4,5.6,0.3,,,81.0,78.0,,,,,614.0,,,,,,,,,,,,,,,,0.0,,1.0,8364.8,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.372,596.9,,,,8712.0,,,,,2.462,,,,,,,,,,,,""
12897450834,"6 nov. 2024, 20:06:27",Afternoon Run,Course à pied,,3292,"8,03",,,false,,HOKA One,activities/13753088414.fit.gz,,,3292.0,3054.0,8033.1,3.737,2.63,15.0,9.0,0.2,14.8,5.0,0.0,,,86.0,81.0,,,,,599.0,,,,,,,,,,,,,,,,0.0,,1.0,8074.8,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.44,367.6,,,,8078.0,,,,,2.644,,,,,,,,,,,,""
12664682819,"15 oct. 2024, 20:21:43",Afternoon Run,Course à pied,,3948,"10,03",,,false,,HOKA One,activities/13502832735.fit.gz,,,3948.0,3824.0,10031.3,4.956,2.623,15.0,20.0,10.0,26.0,9.4,0.0,,,83.0,79.0,,,,,751.0,,,,,,,,,,,,,,,,0.0,,1.0,10076.0,1729022464.0,2.0,26.9,26.8,21.4,0.72,1013.4,3.6,6.9,110.0,0.0,1728979072.0,1729023232.0,0.375,,14252187.0,0.35,5.0,0.51,31324.0,0.0,,,,,0.0,2.541,470.7,,,,9974.0,,,,,2.635,,,,,,,,,,,,""
12664331878,"7 oct. 2024, 17:45:34",Afternoon Run,Course à pied,,2237,"5,38",,,false,,HOKA One,activities/13502459965.fit.gz,,,2237.0,1978.0,5381.5,5.143,2.721,20.0,14.0,15.2,27.2,9.9,0.0,,,114.0,81.0,,,,,367.0,,,,,,,,,,,,,,,,0.0,,1.0,5440.8,1728320384.0,1.0,29.3,30.8,20.8,0.6,1012.6,3.9,7.2,101.0,0.0,1728288000.0,1728332032.0,0.125,,14252187.0,0.12,5.0,0.05,29115.0,6.0,,,,,0.0,2.406,888.8,,,,5164.0,,,,,2.751,,,,,,,,,,,,""
12575582326,"4 oct. 2024, 22:08:14",Corrida ao entardecer,Course à pied,,1634,"4,58",,,false,,HOKA One,activities/12575582326.gpx,,,1634.0,1581.0,4584.4,5.103,2.9,12.5,12.5,9.1,17.8,5.6,0.1,,,,,,,,,407.0,,,,,,,,,,,,,,,,0.0,,1.0,4602.3,1728079232.0,2.0,24.9,24.5,20.2,0.75,1015.0,3.4,7.3,117.0,0.0,1728028928.0,1728072832.0,0.125,,14252187.0,0.46,5.0,0.52,26023.0,0.0,,,,,0.0,2.806,89.2,,,,4070.0,,,,,2.911,,,,,,,,,,,,""
12599378721,"29 sept. 2024, 09:11:46",Morning Run,Course à pied,,7749,"16,08",,,false,,HOKA One,activities/13432780136.fit.gz,,,7749.0,6806.0,16085.7,3.995,2.363,73.0,83.0,4.0,22.6,34.9,-0.1,,,80.0,77.0,,,,,1075.0,,,,,,,,,,,,,,,,0.0,,1.0,16197.0,1727600384.0,2.0,24.4,24.9,21.5,0.84,1015.1,3.6,6.8,123.0,0.0,1727597056.0,1727640832.0,0.875,,14252187.0,0.22,5.0,0.49,25655.0,0.0,,,,,0.0,2.076,475.5,,,,15364.0,,,,,2.38,,,,,,,,,,,,""
